found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
False,False,1277.6062091503268,18.081046688556672,2,4.053387403488159,18,True
True,True,89.86928104575163,6.356129550933838,14,6.350945268358503,112,False
True,True,93.03921568627452,4.479840930302938,9,6.2326366901397705,72,False
True,True,90.29411764705883,3.6635007659594216,7,6.052307878221784,58,False
True,True,89.6609477124183,5.04199792544047,7,6.474787780216762,61,False
True,True,92.31617647058825,3.9656781872113545,8,6.345881342887878,56,False
False,False,5788.1209150326795,18.122001616160073,5,71.628347158432,45,True
True,True,94.36274509803921,4.216684095064799,9,6.2528829839494495,79,False
True,True,92.5857843137255,3.2643624703089396,7,6.061649424689157,48,False
True,True,89.57107843137256,12.784476045767466,28,7.213193680558886,219,False
True,True,89.70588235294117,4.7930334885915125,9,5.753914647632175,76,False
False,False,1478.6274509803923,18.094682808717092,1,5.746037721633911,2,True
True,True,92.41830065359477,5.609210526943206,12,6.017747739950816,99,False
True,True,90.49428104575163,4.075652102629344,8,6.127164393663406,64,False
True,True,92.11192810457516,11.707424477736156,28,5.63256220306669,195,False
True,True,93.48039215686275,4.0572240352630615,8,5.81783264875412,61,False
True,True,89.81617647058823,3.4787907242774962,7,6.071596758706229,59,False
False,False,389.0563725490196,18.011073557535806,7,5.656491620200021,50,True
True,True,94.37908496732025,4.8706221103668215,9,5.862280660205418,75,False
True,True,91.91176470588235,7.320579791069031,16,6.352855026721954,131,False
True,True,90.14705882352942,14.149585688114167,29,6.887439925095131,275,False
True,True,90.63725490196079,6.467302588621775,16,5.464423418045044,118,False
True,True,90.34722222222223,4.5024254322052,9,5.9543418354458275,81,False
True,True,91.74428104575163,6.705541165669759,18,4.739387392997742,145,False
True,True,85.09803921568627,3.478389807542165,7,5.814391647066389,59,False
True,True,92.3529411764706,4.550005614757538,9,6.068370262781779,69,False
True,True,91.41748366013071,4.797977439562479,12,6.394611378510793,88,False
True,True,92.79411764705883,5.681395522753397,12,5.844504694143931,96,False
True,True,89.906045751634,3.1509122292200726,6,6.012929439544678,55,False
True,True,92.64297385620915,3.4937325914700827,7,6.146733283996582,61,False
False,True,92.38562091503269,18.002009069919588,42,5.928951904887245,379,False
True,True,92.15686274509804,4.880879799524943,8,5.613973617553711,71,False
True,True,95.90686274509804,8.031356807549795,16,6.753900811076164,148,False
True,True,92.09150326797385,7.406201859315236,16,6.334863066673279,113,False
True,True,92.47140522875817,12.059388120969137,14,5.433890155383518,93,False
True,True,93.50898692810458,3.5807414571444194,7,6.0653915745871405,56,False
True,True,91.95669934640523,3.67360813220342,6,6.184435208638509,55,False
True,True,94.61192810457516,3.185506014029185,6,6.441985925038655,46,False
True,True,90.20424836601308,2.8718255122502643,5,6.11801233291626,40,False
True,True,90.66993464052288,7.636755994955698,12,5.909153242905934,80,False
True,True,92.99019607843138,4.299272151788076,9,5.9073136647542315,70,False
True,True,91.7687908496732,3.255674695968628,6,6.173395077387492,54,False
True,True,91.60130718954248,4.68214848836263,10,5.872198390960693,67,False
True,True,91.18464052287581,5.614303211371104,13,5.519061657098623,96,False
True,True,93.01879084967321,11.208837966124216,29,4.958957162396661,250,False
True,True,92.52859477124183,3.1763861656188963,6,6.0742829243342085,44,False
True,True,90.3921568627451,3.2400306900342306,6,6.282322843869527,52,False
False,False,920.0571895424837,18.266649842262268,1,4.6222922801971436,6,True
True,True,90.31045751633987,3.575938904285431,7,5.876751218523298,63,False
True,True,88.22712418300654,5.807585601011912,16,6.177418485283852,70,False
True,True,95.2736928104575,4.753412234783172,10,5.211535215377808,88,False
True,True,94.19934640522875,5.0511306087176004,10,5.906287693977356,84,False
True,True,95.96813725490196,3.323516289393107,6,6.297232508659363,59,False
True,True,92.20179738562092,5.587809014320373,13,5.4625498698307915,95,False
True,True,98.34150326797385,3.575669860839844,7,6.06326345035008,51,False
True,True,91.81372549019608,4.93754597902298,11,6.017341397025368,82,False
True,True,92.56535947712419,4.138211627801259,9,5.728752745522393,77,False
True,True,88.27614379084967,2.7667864123980204,5,6.277277708053589,42,False
True,True,92.72875816993465,3.498225458463033,7,6.114023004259382,65,False
True,True,91.54003267973856,4.402217356363932,9,6.3341976801554365,68,False
True,True,91.79738562091502,8.276333546638488,17,5.7511999747332405,145,False
True,True,91.53594771241829,13.862026445070903,29,6.988184008105048,276,False
