found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,89.44852941176471,3.677876563866933,7,6.2301857471466064,58,False
False,True,89.0236928104575,10.001792768637339,23,6.190583280895067,214,False
True,True,90.36356209150327,5.639520108699799,11,6.572813987731934,105,False
False,False,30.343137254901958,10.00180412530899,1,3.0593466758728027,7,False
True,True,88.97875816993464,4.880581363042196,9,6.3542970816294355,81,False
True,False,139.55882352941177,10.003186710675557,22,6.380611018701033,204,True
True,True,92.2875816993464,3.5316285252571107,7,6.214650869369507,65,False
True,True,93.08415032679738,4.56112087170283,9,6.198933654361301,81,False
True,True,91.05392156862744,3.5315479278564452,7,6.324891805648804,68,False
True,True,94.38725490196079,5.483498032887777,12,6.052162090937297,106,False
True,True,90.24918300653594,4.395794677734375,9,6.1516050232781305,70,False
True,True,92.29575163398694,5.370821173985799,12,6.840696454048157,108,False
True,True,92.9125816993464,3.932784362634023,8,5.7727667689323425,56,False
True,True,95.57189542483661,4.356014303366343,8,6.450951486825943,69,False
True,True,90.29820261437908,3.521609286467234,8,5.346293538808823,62,False
True,True,89.00735294117646,6.301925420761108,14,6.483081868716648,112,False
True,True,91.81781045751633,4.433492946624756,10,6.203033065795898,68,False
True,True,87.29983660130719,9.509953232606252,20,6.298127663135529,156,False
True,True,93.97058823529412,4.340470071633657,11,6.344935308803212,69,False
True,True,91.13562091503267,4.059197409947713,8,6.079129874706268,75,False
