found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,89.14624183006536,2.7595043182373047,9,0.03810005717807346,52,False
True,True,89.17892156862746,3.3913954655329386,11,0.05959972468289462,68,False
True,True,90.71078431372548,2.9551581064860026,10,0.04855821132659912,56,False
True,True,90.44117647058823,3.6418367624282837,12,0.05286794900894165,71,False
True,True,89.46895424836602,5.445960545539856,10,0.03617854118347168,57,False
True,True,88.26797385620915,3.8429072896639505,17,0.047852614346672505,91,False
True,True,88.57843137254902,3.0807409564654034,9,0.05055880546569824,55,False
False,False,584.3872549019608,18.02054516474406,12,3.561545272668203,54,True
True,True,89.71813725490196,3.2779465516408286,10,0.04673173427581787,59,False
True,True,88.86437908496731,3.55635134379069,11,0.05914005366238681,73,False
False,False,1814.1993464052287,18.121713348229726,3,0.08325695991516113,19,True
True,True,87.82679738562092,3.281341473261515,20,0.03775686025619507,67,False
True,True,91.83006535947712,2.9340585986773173,10,0.04900648593902588,57,False
True,True,92.18954248366013,3.401480670770009,14,0.037537455558776855,80,False
True,True,91.6421568627451,3.967215939362844,21,0.043238526298886255,102,False
True,True,91.11928104575163,5.299299641450246,33,0.041790160265835846,159,False
False,False,66.89950980392156,18.006365887324016,149,0.04207957831005122,596,False
True,True,95.66584967320262,3.519200034936269,9,0.054774337344699435,58,False
True,True,91.63807189542483,3.359210236867269,11,0.03547221964055842,67,False
True,True,91.4297385620915,3.919570998350779,10,0.052986645698547365,56,False
True,True,91.40114379084967,3.060537894566854,10,0.05361907482147217,59,False
True,True,89.64460784313727,4.804295631249746,28,0.045374504157475064,137,False
True,True,94.79983660130719,3.7612615903218587,17,0.04132253983441521,85,False
True,True,89.97140522875817,3.893166184425354,38,0.016544103622436523,79,False
True,True,87.1609477124183,11.598263776302337,96,0.04029609262943268,408,False
True,True,87.6266339869281,3.746595843633016,14,0.042556234768458774,65,False
True,True,94.5016339869281,3.2012757420539857,10,0.036422348022460936,60,False
True,True,90.40032679738562,4.519775259494781,10,0.05705640316009521,54,False
True,True,90.51879084967321,3.1664479335149127,12,0.04459218184153239,61,False
True,True,89.61192810457517,3.2480281432469686,12,0.0590285062789917,76,False
True,True,92.17728758169935,3.1774256825447083,12,0.043182313442230225,68,False
False,False,245.48202614379085,18.003984312216442,5,0.03104863166809082,19,True
True,True,89.70996732026144,4.743957602977753,12,0.060023744901021324,62,False
True,True,89.02777777777777,3.0363487362861634,12,0.05113649368286133,62,False
True,True,89.5343137254902,3.231675358613332,48,0.015556444724400839,67,False
True,True,89.38725490196079,3.084797501564026,11,0.04827896031466397,62,False
True,True,92.70016339869281,2.964819002151489,9,0.046988328297932945,55,False
True,True,88.55800653594771,3.3027494112650553,13,0.042177365376399115,67,False
True,True,87.93709150326798,3.4191236456235248,220,0.007328142903067849,64,False
True,True,91.11519607843137,3.926170368989309,16,0.04326358437538147,82,False
True,True,92.19771241830065,3.4593733112017313,20,0.03597252368927002,67,False
True,True,89.83251633986929,4.322428472836813,26,0.04287948975196251,120,False
True,True,89.80392156862746,3.498475503921509,33,0.022644295836939957,63,False
True,True,93.80718954248366,5.386780325571696,11,0.03133225440979004,63,False
True,True,90.14705882352942,4.826838119824727,127,0.012456531599750669,127,False
True,True,91.66666666666666,3.7262761116027834,19,0.041142589167544714,91,False
True,True,89.18300653594771,3.430824267864227,11,0.05984739823774858,70,False
True,True,92.38153594771242,3.0390798807144166,8,0.04286205768585205,56,False
True,True,88.64787581699346,3.140856448809306,10,0.04955532550811768,57,False
True,True,90.25735294117648,3.5129098931948346,106,0.009613217047925265,73,False
False,False,114.04411764705881,18.00517355600993,4,0.013592302799224854,16,True
True,True,89.06454248366013,3.3873852491378784,57,0.013953397148533872,74,False
False,False,49.59967320261438,18.002637080351512,6,0.06216351191202799,24,False
True,True,90.24918300653594,4.51043576002121,23,0.03927280591881793,115,False
True,True,87.75735294117646,3.316719090938568,13,0.05746612182030311,68,False
True,True,88.90114379084967,4.278933076063792,11,0.046158400448885833,58,False
True,True,89.59558823529412,5.056911985079448,142,0.012471335034974863,134,False
True,True,91.27859477124183,3.681299368540446,14,0.0482074362891061,76,False
True,True,89.01143790849673,3.8300561865170795,300,0.0072352155049641926,78,False
True,True,88.8970588235294,3.336589817206065,13,0.05425412838275616,71,False
True,True,91.80147058823529,3.024209435780843,10,0.05002624988555908,56,False
True,True,90.76797385620915,3.3162890752156575,44,0.015495143153450706,66,False
True,True,88.93382352941175,3.289309597015381,14,0.048611078943525045,70,False
True,True,94.47303921568627,3.2011432449022927,10,0.04773201942443848,63,False
True,True,92.67565359477125,3.193932366371155,13,0.05070150815523588,68,False
True,True,90.95588235294117,2.8013548453648887,9,0.04713484976026747,50,False
True,True,88.78676470588235,3.0911807656288146,11,0.04156257889487527,58,False
True,True,88.11683006535948,3.1673305153846742,11,0.041981111873279915,63,False
True,True,88.94607843137254,3.6216371496518454,13,0.05417189231285682,67,False
True,True,95.531045751634,3.307203551133474,11,0.049538590691306374,64,False
True,True,90.20424836601308,3.270050851504008,9,0.04871863789028592,63,False
True,True,88.5906862745098,3.304865503311157,12,0.05386588970820109,69,False
True,True,89.88562091503269,4.298743311564127,23,0.03802411452583645,111,False
True,True,89.4076797385621,3.2589943766593934,12,0.04003173112869263,61,False
True,True,95.42892156862746,3.710517211755117,16,0.03746345639228821,83,False
False,True,82.03839869281046,18.010855678717295,161,0.0707421332412625,646,False
True,True,89.64869281045752,2.9432408293088277,8,0.056419193744659424,52,False
True,True,90.38398692810458,2.967065930366516,10,0.04345693588256836,57,False
True,True,95.42483660130719,4.104392536481222,18,0.04397477043999566,94,False
True,True,88.25980392156862,3.2545043587684632,13,0.04890689483055702,73,False
True,True,90.83333333333333,3.071291251977285,10,0.051125621795654295,56,False
True,True,88.10457516339869,3.779003910223643,38,0.027999074835526317,77,False
True,True,90.56372549019608,3.256401364008586,9,0.05610897805955675,58,False
False,False,459.8856209150327,18.01350990533829,2,9.098371982574463,7,True
True,True,89.73447712418302,3.3077965497970583,11,0.04656737500971014,62,False
True,True,89.21977124183007,3.0957462151845294,11,0.037614974108609284,63,False
True,True,90.03676470588235,3.2625748991966246,9,0.0545255872938368,55,False
True,True,91.0375816993464,3.5205370744069415,12,0.046381235122680664,65,False
True,True,88.77042483660131,4.240103463331859,20,0.05614856481552124,104,False
True,True,88.80718954248366,3.998713433742523,44,0.02010144970633767,81,False
