found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,93.8316993464052,4.09962780475617,6,13.492239356041,55,False
True,True,88.672385620915,4.7458402077357,8,12.9429316520691,70,False
False,True,88.1004901960784,10.0324429353078,17,15.238697234322,161,False
True,True,93.7214052287582,5.45988909800847,10,13.1742525100708,72,False
True,True,89.5220588235294,5.32721818685532,9,12.9820954799652,79,False
True,True,95.4616013071896,3.69927508036296,6,12.6941515604655,44,False
True,True,96.6830065359477,4.10553159713745,6,13.7153071165085,52,False
True,True,93.031045751634,3.42400458256404,5,13.3688430786133,46,False
True,True,96.7320261437908,3.59265584945679,5,13.536008310318,48,False
,,,4.9429428157983,8,13.4605029220415,69.6666666666667,
