found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,90.1307189542484,4.2036471247673,22,0.0486569946462458,113,False
True,True,90.3635620915033,3.27356646060944,9,0.0636680391099718,66,False
True,True,89.5588235294118,3.3750938018163,10,0.0578121423721314,62,False
True,True,90.0449346405229,3.6306941429774,12,0.0518806974093119,72,False
True,True,87.5449346405229,3.43210564851761,11,0.0662873441522772,68,False
True,True,91.0743464052288,3.61146043936412,14,0.0477010692868914,81,False
True,True,89.6160130718954,3.06371218363444,9,0.0486340787675646,55,False
True,True,91.2377450980392,3.85688696304957,256,0.00715151149779558,73,False
True,True,89.358660130719,3.79483391841253,16,0.0435349494218826,86,False
,,,4.12959638360544,30.6063829787234,0.0433928067157849,87.3723404255319,
