found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,90.5147058823529,5.14260637760162,12,4.33043766021729,89,False
True,True,89.8570261437908,4.00972161690394,8,4.03140515089035,72,False
True,True,88.5130718954248,5.05548306306203,12,4.05579727888107,105,False
True,True,91.875,4.28944107294083,11,3.9443736076355,87,False
True,True,95.187908496732,7.28698343833288,16,3.57215210795403,112,False
True,True,91.7361111111111,4.31814333597819,10,4.14343049526215,91,False
True,True,96.6217320261438,4.09093710184097,10,3.97946474552155,70,False
True,True,96.5808823529412,5.29788678884506,13,4.08882988416232,115,False
True,True,91.1928104575163,4.26992218097051,10,3.40095028877258,94,False
True,True,90.0653594771242,4.52303457260132,10,3.94434251785278,81,False
True,True,91.5032679738562,4.5532048424085,10,4.00808808803558,86,False
True,True,91.1968954248366,4.02349178791046,9,4.10195228788588,81,False
True,True,93.3210784313726,4.86788473526637,11,3.81627195531672,97,False
True,True,92.2467320261438,7.14668724536896,15,4.24743693669637,117,False
True,True,92.7941176470588,5.07813425461451,12,3.74190827210744,86,False
True,True,91.5890522875817,3.54562247991562,8,3.61470112204552,57,False
True,True,91.5890522875817,5.29981225331624,13,4.03014221558204,105,False
True,True,88.3986928104575,13.8059124588966,35,4.40567056110927,298,False
True,True,91.4665032679739,4.60631377696991,10,4.04158790111542,86,False
True,True,96.2214052287582,4.04798672199249,9,3.84629212485419,82,False
True,True,90.7761437908497,6.77623317241669,16,4.12498296797276,141,False
True,True,92.6919934640523,5.39018507003784,12,4.40971259276072,106,False
True,True,86.9281045751634,4.03250687519709,10,3.95547108650207,92,False
True,True,89.9673202614379,2.492742284139,5,3.8758008480072,44,False
True,True,90.4861111111111,4.42928355137507,11,3.9450373432853,70,False
True,True,86.1805555555556,3.96586845318476,9,3.7073819372389,70,False
True,True,90.4493464052288,4.7384787162145,10,3.32315900325775,83,False
True,True,88.8888888888889,2.80015567541122,6,3.60032002131144,58,False
True,True,92.4019607843137,4.26884233951569,9,3.82451746198866,81,False
True,True,92.0138888888889,4.68066434065501,13,3.76636222692636,95,False
True,True,91.8504901960784,10.4451446215312,28,3.31560776063374,277,False
True,True,99.1258169934641,3.88711010615031,8,4.02582284808159,80,False
True,True,91.8014705882353,3.55763688087463,8,3.98240625858307,62,False
True,True,94.0277777777778,4.73519242207209,12,3.78663726647695,105,False
True,True,90.1593137254902,8.57562829256058,21,3.68432639894031,182,False
True,True,93.2883986928105,3.59212389389674,7,4.02194356918335,64,False
True,True,88.3088235294118,5.87968241373698,15,3.79780982335409,117,False
True,True,89.7753267973856,4.65328747034073,11,4.07846236228943,105,False
True,True,92.5408496732026,3.55461806456248,7,3.89535846029009,60,False
True,True,91.4665032679739,3.51080533266067,8,4.13952082395554,64,False
True,True,88.7459150326797,7.67426256338755,19,3.93386139367756,157,False
True,True,91.6544117647059,3.1835856517156,7,4.05700169290815,62,False
False,True,92.1609477124183,18.0015100677808,50,3.99122889995575,435,False
True,True,90.608660130719,3.6303382674853,9,3.63541955418057,75,False
True,True,91.2295751633987,4.92499110301336,11,4.10823607444763,93,False
True,True,94.7712418300653,4.55778272151947,11,3.78113978559321,87,False
True,True,93.0269607843137,4.23232882420222,10,4.21070871353149,76,False
True,True,90.2124183006536,8.6360058705012,20,4.10458062887192,184,False
True,True,90.359477124183,6.6271591424942,16,4.07149916887283,119,False
True,True,93.2638888888889,3.78013586203257,8,4.21255311369896,57,False
True,True,91.0825163398693,4.20763461987178,8,4.14568826556206,72,False
True,True,93.1617647058824,5.85579212903977,16,3.62008871138096,138,False
True,True,90.531045751634,11.709399664402,29,4.3134270947555,250,False
True,True,93.2924836601307,4.05505700508753,9,4.46208890279134,79,False
True,True,88.6928104575163,9.52129618724187,26,3.94457910611079,215,False
True,True,89.3954248366013,4.79172455072403,12,4.33537175258001,111,False
True,True,91.9771241830065,4.52587008078893,11,4.13453431562944,99,False
True,True,91.8341503267974,3.25916350682576,7,3.77836441993713,59,False
