found_all_pumps,map_closed,coverage_of_room,time_taken,times_trained,avg_training_time,actions_activated,possible_crash
True,True,554.097222222222,16.865557217598,29,10.9327590054479,276,False
True,True,551.062091503268,11.9132382154465,21,9.86542247590565,191,True
False,True,540.277777777778,18.0019973913829,34,10.0880004167557,314,True
False,True,555.183823529412,18.0023194988569,31,10.4708917140961,310,True
True,True,577.438725490196,9.89793428182602,16,10.554095774889,144,True
True,True,556.033496732026,10.5646008253098,17,9.75259306851555,166,True
False,True,554.350490196079,18.1889819184939,33,10.1306748968182,308,True
True,True,551.625816993464,10.1682775537173,17,10.2762121032266,165,True
True,True,557.373366013072,17.9814409414927,31,10.2908547155319,294,True
False,True,558.986928104575,18.0020216464996,30,10.4412664572398,296,True
True,True,552.549019607843,13.8709156513214,24,10.3344935973485,230,True
True,True,555.927287581699,12.9167853156726,23,10.3394879465518,224,True
False,True,548.202614379085,18.0038951039314,33,10.2469053918665,316,True
True,True,568.214869281046,14.8903259913127,26,10.5277109604615,251,True
True,True,549.346405228758,11.3707396745682,21,10.4931242465973,206,True
True,True,550.024509803922,16.0882880767186,29,10.4069729673451,282,True
True,True,556.515522875817,8.76435278256734,15,10.3107631842295,126,True
True,True,565.359477124183,16.2689511855443,28,10.4787155474935,265,True
False,True,550.825163398693,18.1086790561676,32,10.5651668310165,302,True
True,True,549.027777777778,16.8359224796295,30,10.6088453133901,276,True
False,True,549.857026143791,18.0036089698474,31,10.6463611587401,300,True
True,True,554.150326797386,14.5919329206149,26,10.2693182963591,242,True
False,True,546.286764705882,18.0018830537796,33,10.151596994111,319,True
False,True,557.430555555556,18.0031540632248,32,10.2361659109592,311,True
True,True,564.003267973856,12.2070910255114,21,10.2117074784778,196,True
False,False,515.502450980392,18.0040350119273,32,10.2538993284106,311,True
False,True,543.153594771242,18.0613147139549,33,10.1776183518496,304,True
